time_slot,frequency_band,emitter_active_truth,signal_power,pulse_width,angle_of_arrival
1276,14,0,0.8097425226335472,0.0,
1276,15,0,0.8566972370046712,0.0,
1276,16,0,1.0300085757656792,0.0,
1276,17,0,-0.6489351563696003,0.0,
1276,18,0,-1.9962570359473717,0.0,
1276,19,0,-0.9949014358070649,0.0,
1276,20,0,0.062151091768366494,0.0,
1277,1,0,-0.7013962436992836,0.0,
1277,2,0,-1.1409008621810646,0.0,
1277,3,0,0.05042155955382021,0.0,
1277,4,0,1.342942043361723,0.0,
1277,5,0,-0.05601583916568041,0.0,
1277,6,0,-1.1328195908580831,0.0,
1277,7,0,1.2724247139137654,0.0,
1277,8,1,10.219057584347215,4.041795243257065,1.0684181862261823
1277,9,0,1.5608930755988106,0.0,
1277,10,0,-1.3514974149575207,0.0,
1277,11,0,-1.0501052717712211,0.0,
1277,12,0,-0.32654796159653143,0.0,
1277,13,0,-0.1399679033452213,0.0,
1277,14,0,2.642069780450904,0.0,
1277,15,0,-0.8880613219953928,0.0,
1277,16,0,-1.3042474946557012,0.0,
1277,17,0,0.23213304601401197,0.0,
1277,18,0,0.4920357635327086,0.0,
1277,19,0,-0.7070870913780989,0.0,
1277,20,0,0.021036143480130474,0.0,
1278,1,0,1.9452023390492441,0.0,
1278,2,0,0.035168481860796116,0.0,
1278,3,0,0.32099002325267023,0.0,
1278,4,0,1.8889882136236167,0.0,
1278,5,0,-0.6980257148488417,0.0,
1278,6,0,-0.7634087185772561,0.0,
1278,7,0,-0.469682100347495,0.0,
1278,8,1,5.268480331482613,4.0547805847317,32.39106587649772
1278,9,0,-0.18585854983196132,0.0,
1278,10,0,0.24747084283400278,0.0,
1278,11,0,0.25810884004994933,0.0,
1278,12,0,-1.3161519694282937,0.0,
1278,13,0,0.2886399471167301,0.0,
1278,14,0,0.5585120787317357,0.0,
1278,15,0,-1.5971014647005801,0.0,
1278,16,0,1.4631160223687936,0.0,
1278,17,0,-1.1382381180889076,0.0,
1278,18,0,0.20195531186049384,0.0,
1278,19,0,0.5346987907833008,0.0,
1278,20,0,0.7776713045957315,0.0,
1279,1,0,0.560992335208481,0.0,
1279,2,0,-0.5197030143569934,0.0,
1279,3,0,0.10856129348601495,0.0,
1279,4,0,-0.31667037334641124,0.0,
1279,5,0,0.17425903692465192,0.0,
1279,6,0,0.06845665960602013,0.0,
1279,7,0,-0.5049086095761036,0.0,
1279,8,1,5.22169351204572,4.19349595663412,1.9425152322884998
1279,9,0,-2.3066801493826263,0.0,
1279,10,0,0.7931602687342943,0.0,
1279,11,0,-0.05302780855647695,0.0,
1279,12,0,-0.9368221163613831,0.0,
1279,13,0,-1.0254251793653046,0.0,
1279,14,0,-0.6882221687476503,0.0,
1279,15,0,-0.9315253339782039,0.0,
1279,16,0,-0.7971880004372696,0.0,
1279,17,0,0.37112599438269284,0.0,
1279,18,0,2.0360103178734716,0.0,
1279,19,0,0.2257386156202008,0.0,
1279,20,0,0.579265720083831,0.0,
1280,1,0,-0.8807051930677161,0.0,
1280,2,0,-0.16802838244570406,0.0,
1280,3,1,8.930138668039625,1.5105824769595233,-11.146735031802073
1280,4,0,0.3155278770590623,0.0,
1280,5,0,-0.30285767252022616,0.0,
1280,6,0,-0.4056910644244185,0.0,
1280,7,0,-0.6689931346949402,0.0,
1280,8,0,1.0823036890287159,0.0,
1280,9,0,-0.30243161131841206,0.0,
1280,10,0,0.32889750446067384,0.0,
1280,11,0,-0.1565551346553375,0.0,
1280,12,0,1.0626173928773215,0.0,
1280,13,0,-1.9880876600223187,0.0,
1280,14,0,0.3029698455967558,0.0,
1280,15,0,-1.2549104997078515,0.0,
1280,16,0,0.3907014994680098,0.0,
1280,17,0,-1.4783611084744996,0.0,
1280,18,0,0.3376397868166987,0.0,
1280,19,0,0.22418181965839756,0.0,
1280,20,0,-0.23122115741675406,0.0,
1281,1,0,-0.10456557749798145,0.0,
1281,2,0,0.1615110824981361,0.0,
1281,3,1,7.528509697200896,3.4470931619639504,15.211481250616359
1281,4,0,1.2957346245180623,0.0,
1281,5,0,-0.23514166846046433,0.0,
1281,6,0,-0.6663242164752824,0.0,
1281,7,0,-1.097676504579131,0.0,
1281,8,0,-0.0338154875490854,0.0,
1281,9,0,-0.7931730739628388,0.0,
1281,10,0,1.4044883410529638,0.0,
1281,11,0,-0.8712125417599786,0.0,
1281,12,0,-0.6900233694681914,0.0,
1281,13,0,0.5810831090237156,0.0,
1281,14,0,1.1857919520087632,0.0,
1281,15,0,0.7310453731591017,0.0,
1281,16,0,1.0586846764470546,0.0,
1281,17,0,-0.06612513846366957,0.0,
1281,18,0,2.011757867258598,0.0,
1281,19,0,1.690268713874371,0.0,
1281,20,0,0.714202361439293,0.0,
1282,1,0,1.1066065376736536,0.0,
1282,2,0,0.858532654342998,0.0,
1282,3,1,7.94052183505697,3.8779429750202365,-10.244467707579894
1282,4,0,-0.06358966056762974,0.0,
1282,5,0,1.5087578002308168,0.0,
1282,6,0,0.369301907928723,0.0,
1282,7,0,0.7555796382906447,0.0,
1282,8,0,0.3745314457720204,0.0,
1282,9,0,0.5411622648785044,0.0,
1282,10,0,0.6126691669014626,0.0,
1282,11,0,1.2996740769331196,0.0,
1282,12,0,1.429956522045134,0.0,
1282,13,0,-0.4510911190156343,0.0,
1282,14,0,0.355511085948428,0.0,
1282,15,0,1.2710089185473643,0.0,
1282,16,0,-0.13155940201285796,0.0,
1282,17,0,-0.9086481927980795,0.0,
1282,18,0,-0.8395790388192566,0.0,
1282,19,0,-0.45817900368179626,0.0,
1282,20,0,-0.7462283089811764,0.0,
1283,1,0,1.0291060832220358,0.0,
1283,2,0,-0.2768240836403828,0.0,
1283,3,1,6.304559977140546,2.6669299592097646,-13.685718197116117
1283,4,0,0.8106616002955944,0.0,
1283,5,0,1.143626765206113,0.0,
1283,6,0,-0.5383172919112993,0.0,
1283,7,0,0.9934185084086091,0.0,
1283,8,0,-1.6818928239965436,0.0,
1283,9,0,0.8713311840109494,0.0,
1283,10,0,-1.3410650324708306,0.0,
1283,11,0,0.44664394051276113,0.0,
1283,12,0,1.1291865282456237,0.0,
1283,13,0,0.8872303394087334,0.0,
1283,14,0,-1.6391779105491462,0.0,
1283,15,0,-0.4472324120161307,0.0,
1283,16,0,0.7169331212360757,0.0,
1283,17,0,0.2759311920785483,0.0,
1283,18,0,-2.2016072522358923,0.0,
1283,19,0,1.1980488610539375,0.0,
1283,20,0,1.376260389828088,0.0,
1284,1,0,0.1637398507943339,0.0,
1284,2,0,0.228577936751324,0.0,
1284,3,1,10.19066420513712,3.582688538461395,-42.903248163251
1284,4,0,0.3815201134828798,0.0,
1284,5,0,-0.011109877976911833,0.0,
1284,6,0,0.0002494756959870948,0.0,
1284,7,0,-1.765859371083207,0.0,
1284,8,0,0.5228315960154524,0.0,
1284,9,0,1.1714550487726032,0.0,
1284,10,0,1.0203727637693671,0.0,
1284,11,0,0.9509914692988104,0.0,
1284,12,0,-0.05300231123152458,0.0,
1284,13,0,0.14567619317600256,0.0,
1284,14,0,1.1914026971815728,0.0,
1284,15,0,0.8673542931617787,0.0,
1284,16,0,1.4863562532722312,0.0,
1284,17,0,-0.6789559607511448,0.0,
1284,18,0,-0.3325683248711846,0.0,
1284,19,0,-0.9430326551397364,0.0,
1284,20,0,-1.3214551080512802,0.0,
1285,1,0,0.46863722606098573,0.0,
1285,2,0,0.4005503944605798,0.0,
1285,3,1,8.53061786447575,4.464305213704386,-41.265175719889164
1285,4,0,-0.29346844388653476,0.0,
1285,5,0,0.048506043004424834,0.0,
1285,6,0,-1.4597630179369998,0.0,
1285,7,0,-0.9277911843240666,0.0,
1285,8,0,-0.43647845208593533,0.0,
1285,9,0,1.0582854017674181,0.0,
1285,10,0,0.2618702884906011,0.0,
1285,11,0,1.0215661959764897,0.0,
1285,12,0,-0.1224311368557277,0.0,
1285,13,0,0.0009888933750404464,0.0,
1285,14,0,0.49907591745713104,0.0,
1285,15,0,-0.17721081701174998,0.0,
1285,16,0,-0.6247254835993948,0.0,
1285,17,0,-0.597917174637081,0.0,
1285,18,0,0.8361872566323788,0.0,
1285,19,0,1.2606741426952055,0.0,
1285,20,0,-0.7731569015573314,0.0,
1286,1,0,-1.7337374833983017,0.0,
1286,2,0,0.9266108734594749,0.0,
1286,3,0,0.06929866764888518,0.0,
1286,4,0,-1.3470468214554783,0.0,
1286,5,0,-3.1107894164246903,0.0,
1286,6,0,-0.9634106410442388,0.0,
1286,7,0,-0.4629458670240394,0.0,
1286,8,0,-1.1516509188701516,0.0,
1286,9,0,0.6919063664251097,0.0,
1286,10,0,-0.8125678257952536,0.0,
1286,11,0,0.012401944818845387,0.0,
1286,12,0,2.373489288752978,0.0,
1286,13,0,0.11746129945236675,0.0,
1286,14,0,-0.11551838054098588,0.0,
1286,15,0,-0.0929277199134704,0.0,
1286,16,0,0.6690144728379844,0.0,
1286,17,0,-1.0035544778671417,0.0,
1286,18,0,-0.41115292673516884,0.0,
1286,19,0,-0.6673289452930362,0.0,
1286,20,0,-0.28264313952563963,0.0,
1287,1,0,1.8266210014033735,0.0,
1287,2,0,0.6174475211959153,0.0,
1287,3,0,-0.07976260817838131,0.0,
1287,4,0,1.244532180664468,0.0,
1287,5,0,0.18847127141780046,0.0,
1287,6,0,-1.6380503640255895,0.0,
1287,7,0,1.6639646981109701,0.0,
1287,8,0,-0.15639893959995188,0.0,
1287,9,0,-2.2560267439506596,0.0,
1287,10,0,-1.5996262123375495,0.0,
1287,11,0,1.1276854212491345,0.0,
1287,12,0,-1.5833995579240925,0.0,
1287,13,0,1.3492245472853643,0.0,
1287,14,0,0.08104758886070158,0.0,
1287,15,0,0.7138941549981384,0.0,
1287,16,0,-0.2568064156075858,0.0,
1287,17,0,0.3165672027766134,0.0,
1287,18,0,-0.03853014380070047,0.0,
1287,19,0,-1.065438732231649,0.0,
1287,20,0,0.35852837570957735,0.0,
1288,1,0,-1.8170240975486935,0.0,
1288,2,0,0.9315013216956831,0.0,
1288,3,0,0.19699503804657761,0.0,
1288,4,0,0.46419650808608626,0.0,
1288,5,0,-2.6169065733951613,0.0,
1288,6,0,-1.125733704213923,0.0,
1288,7,0,-0.5057661930193305,0.0,
1288,8,0,0.6736782374305907,0.0,
1288,9,0,-0.9428109368698162,0.0,
1288,10,0,2.5480037543006997,0.0,
1288,11,0,-0.26331262601773014,0.0,
1288,12,0,-1.0159955049659843,0.0,
1288,13,0,-0.186849870925554,0.0,
1288,14,0,-0.950947460073254,0.0,
1288,15,0,-1.1843414858928576,0.0,
1288,16,0,1.0109796273644054,0.0,
1288,17,0,0.5161444282045198,0.0,
1288,18,0,1.2767530895837391,0.0,
1288,19,0,0.486671988987686,0.0,
1288,20,0,-1.0674070700964728,0.0,
1289,1,0,0.7086435839600252,0.0,
1289,2,0,-1.1266187233390663,0.0,
1289,3,0,-0.47803868230423474,0.0,
1289,4,0,-0.045718114678612205,0.0,
1289,5,0,-0.14718020683910382,0.0,
1289,6,0,-1.791183150717329,0.0,
1289,7,0,-0.967604546336397,0.0,
1289,8,0,-0.02250865281305816,0.0,
1289,9,0,-0.6106867104366032,0.0,
1289,10,0,1.1262578483760128,0.0,
1289,11,0,1.2974857664461676,0.0,
1289,12,0,-1.1203859828040275,0.0,
1289,13,0,0.059754747080010516,0.0,
1289,14,0,1.5827174845015528,0.0,
1289,15,0,-0.1342179052163372,0.0,
1289,16,0,-0.4069794753197185,0.0,
1289,17,0,-0.27420179821898005,0.0,
1289,18,0,1.270870183159541,0.0,
1289,19,0,-0.5947465284025433,0.0,
1289,20,0,-0.47458793414199046,0.0,
1290,1,0,0.7901564670957,0.0,
1290,2,0,0.10054372348197903,0.0,
1290,3,0,0.10840605711956422,0.0,
1290,4,0,-1.9093314775874923,0.0,
1290,5,0,-0.353413327556478,0.0,
1290,6,0,0.8640374561567171,0.0,
1290,7,0,-0.7837099821340217,0.0,
1290,8,0,0.7006680656398068,0.0,
1290,9,0,0.2679898219824301,0.0,
1290,10,0,-0.19971510751456176,0.0,
1290,11,0,1.3577546629356707,0.0,
1290,12,1,7.594779448185169,4.595663076567939,-29.269139883316775
1290,13,0,0.766957568714776,0.0,
1290,14,0,-1.472555194306039,0.0,
1290,15,0,0.8680452682712921,0.0,
1290,16,0,0.06809806770382897,0.0,
1290,17,0,2.391850416592858,0.0,
1290,18,0,-0.5116604011541551,0.0,
1290,19,0,-1.2246705712555066,0.0,
1290,20,0,0.19379902849177966,0.0,
1291,1,0,0.3521668363884773,0.0,
1291,2,0,0.8716093293922589,0.0,
1291,3,0,-0.5383767439822253,0.0,
1291,4,0,-0.8301068710525711,0.0,
1291,5,0,-1.532970853122284,0.0,
1291,6,0,-1.3674935288779129,0.0,
1291,7,0,-0.4159622212982152,0.0,
1291,8,0,-0.11658493591911696,0.0,
1291,9,0,2.065134166396841,0.0,
1291,10,0,-1.692583315718176,0.0,
1291,11,0,0.33540132718303495,0.0,
1291,12,1,8.334300085443292,1.4875714499225934,-32.4238394273762
1291,13,0,1.0353845870457408,0.0,
1291,14,0,1.0291903943055845,0.0,
1291,15,0,-0.11310103618975793,0.0,
1291,16,0,1.4391119471869638,0.0,
1291,17,0,1.3925589635386457,0.0,
1291,18,0,-0.04313721298796677,0.0,
1291,19,0,0.9517987481847486,0.0,
1291,20,0,-0.7682630869859833,0.0,
1292,1,0,-0.8696590344418867,0.0,
1292,2,0,2.1798256401645753,0.0,
1292,3,0,-1.0858718883835674,0.0,
1292,4,0,-0.4361056326903938,0.0,
1292,5,0,-1.8980068289154752,0.0,
1292,6,0,-0.8458631214515429,0.0,
1292,7,0,-0.9942355641390653,0.0,
1292,8,0,-0.6702907060286708,0.0,
1292,9,0,0.299883779393612,0.0,
1292,10,0,0.5410353822679319,0.0,
1292,11,0,-1.0068095252658023,0.0,
1292,12,1,9.625265344158159,3.9944421971326167,-3.503184648162197
1292,13,0,-1.646331119414162,0.0,
1292,14,0,1.1894071423900159,0.0,
1292,15,0,1.8536888565143366,0.0,
1292,16,0,-1.6959492874086513,0.0,
1292,17,0,0.2252166150695458,0.0,
1292,18,0,-0.3271377095978294,0.0,
1292,19,0,0.10618284774919513,0.0,
1292,20,0,0.4432605696039191,0.0,
1293,1,0,1.1575850523338427,0.0,
1293,2,0,1.106014529454586,0.0,
1293,3,0,-1.5069273189031764,0.0,
1293,4,0,-0.6486722521746818,0.0,
1293,5,0,0.09356552090821636,0.0,
1293,6,0,1.5722187369244698,0.0,
1293,7,0,-2.727491521928071,0.0,
1293,8,0,-0.6108354062237965,0.0,
1293,9,0,-1.5278906735871056,0.0,
1293,10,0,-1.3693775580968974,0.0,
1293,11,0,0.9857350954427524,0.0,
1293,12,1,4.499453037967301,1.0622215249120375,-0.5523120737192215
1293,13,0,-1.8066911968238026,0.0,
1293,14,0,0.53293737547147,0.0,
1293,15,0,1.5677038118137505,0.0,
1293,16,0,-0.04942267967736986,0.0,
1293,17,0,-0.6598108189614814,0.0,
1293,18,0,1.4459400382797327,0.0,
1293,19,0,1.2099372215357787,0.0,
1293,20,0,-0.03253267875588392,0.0,
1294,1,0,-1.4872041554124842,0.0,
1294,2,0,-1.001729924926869,0.0,
1294,3,0,-2.344187087717185,0.0,
1294,4,0,0.594149926513018,0.0,
1294,5,0,0.4743005091753844,0.0,
1294,6,0,0.0792174519537196,0.0,
1294,7,0,-0.12271384656113252,0.0,
1294,8,0,1.3575917467865382,0.0,
1294,9,0,0.2977981679429343,0.0,
1294,10,0,-0.5546451572045614,0.0,
1294,11,0,0.14722825871345485,0.0,
1294,12,1,8.933250334762397,3.1322040287420627,45.819208139298496
1294,13,0,0.4633787341256838,0.0,
1294,14,0,-0.4210860362295192,0.0,
1294,15,0,-0.5095445347890393,0.0,
1294,16,0,-0.011321970470049783,0.0,
1294,17,0,0.7909765131638664,0.0,
1294,18,0,-0.4095288614609081,0.0,
1294,19,0,0.8690129272813477,0.0,
1294,20,0,0.008573411840353923,0.0,
1295,1,0,0.34458834765612395,0.0,
1295,2,0,0.2536238214523404,0.0,
1295,3,0,-2.1102569754710068,0.0,
1295,4,0,-3.047435994744432,0.0,
1295,5,0,0.2266214208084252,0.0,
1295,6,0,-0.852861267836985,0.0,
1295,7,0,-1.6392625897743716,0.0,
1295,8,0,-0.8220093221674613,0.0,
1295,9,0,0.9246425286945944,0.0,
1295,10,0,0.3578256868236919,0.0,
1295,11,0,0.7717612028199144,0.0,
1295,12,0,0.45309555769896365,0.0,
1295,13,0,-0.9188319853984771,0.0,
1295,14,0,0.7765448419411262,0.0,
1295,15,0,0.5857396653217134,0.0,
1295,16,0,-0.1174833139336795,0.0,
1295,17,0,0.7924658566845225,0.0,
1295,18,0,-0.7494493157116225,0.0,
1295,19,0,1.0878829649820752,0.0,
1295,20,0,0.5650939646483766,0.0,
1296,1,0,0.002257896705598905,0.0,
1296,2,0,1.5312364045611304,0.0,
1296,3,0,-1.2943315683170133,0.0,
1296,4,0,-0.46018477236839717,0.0,
1296,5,0,-0.6822507989349265,0.0,
1296,6,0,0.35809104640766465,0.0,
1296,7,0,1.1824130651008447,0.0,
1296,8,0,-0.9830219390269316,0.0,
1296,9,0,3.305498067237659,0.0,
1296,10,0,-0.6627562966884569,0.0,
1296,11,0,0.36068347274161716,0.0,
1296,12,0,0.002686302509253261,0.0,
1296,13,0,0.046156513549677744,0.0,
1296,14,0,-0.792411484420032,0.0,
1296,15,0,1.0675464745256318,0.0,
1296,16,0,-0.8539212546464721,0.0,
1296,17,0,-1.1219974322274493,0.0,
1296,18,0,1.44531561930242,0.0,
1296,19,0,1.2504701878099427,0.0,
1296,20,0,-2.0072356829529028,0.0,
1297,1,0,0.8137295983205773,0.0,
1297,2,0,-1.9819329236065346,0.0,
1297,3,0,-0.02722785148012611,0.0,
1297,4,0,-1.207751559630002,0.0,
1297,5,0,0.890781536171622,0.0,
1297,6,0,0.5546609033192447,0.0,
1297,7,0,0.9795792578182033,0.0,
1297,8,0,-0.2952398110881211,0.0,
1297,9,0,-0.19132893964187367,0.0,
1297,10,0,-1.4992457889776019,0.0,
1297,11,0,-1.0304845988965272,0.0,
1297,12,0,0.9485334348499915,0.0,
1297,13,0,0.36726496380424734,0.0,
1297,14,0,0.10433499522723166,0.0,
1297,15,0,1.2621137601651384,0.0,
1297,16,0,-1.300142185496329,0.0,
1297,17,0,-1.1791566190279597,0.0,
1297,18,0,1.4778738705793544,0.0,
1297,19,0,0.5444741727735691,0.0,
1297,20,0,0.9645013606985009,0.0,
1298,1,0,-0.7016467637760313,0.0,
1298,2,0,2.1820982252712184,0.0,
1298,3,0,1.9985578910685469,0.0,
1298,4,0,0.4303790205070093,0.0,
1298,5,0,1.1752617130943503,0.0,
1298,6,0,-0.30188679205786356,0.0,
1298,7,0,-1.2684812322594436,0.0,
1298,8,0,0.7957905175644467,0.0,
1298,9,0,-0.919310087999963,0.0,
1298,10,0,1.310220144184246,0.0,
1298,11,0,1.047858138386872,0.0,
1298,12,0,0.23522265053781916,0.0,
1298,13,0,0.17929588270336336,0.0,
1298,14,0,0.9892884835496215,0.0,
1298,15,0,0.2745640230963313,0.0,
1298,16,0,-0.4044617272992199,0.0,
1298,17,0,0.9588997294172601,0.0,
1298,18,0,0.3664390003745237,0.0,
1298,19,0,2.7556600769388497,0.0,
1298,20,0,-0.09591115649868673,0.0,
1299,1,0,0.3020360530840401,0.0,
1299,2,0,0.3255035571790636,0.0,
1299,3,0,0.6507563580150041,0.0,
1299,4,0,-0.9668789263946639,0.0,
1299,5,0,-0.07721525277831162,0.0,
1299,6,0,0.8276594188783944,0.0,
1299,7,0,-0.3327634284194248,0.0,
1299,8,0,0.790188743786225,0.0,
1299,9,0,0.09671596797374654,0.0,
1299,10,0,0.4018710675549277,0.0,
1299,11,0,1.15113641358281,0.0,
1299,12,0,-0.22735559505146477,0.0,
1299,13,0,-1.4518512107532489,0.0,
1299,14,0,-0.26633993036097586,0.0,
1299,15,0,-0.8255551810876076,0.0,
1299,16,0,-2.125736051521204,0.0,
1299,17,0,0.19903065904947626,0.0,
1299,18,0,1.0207613428086477,0.0,
1299,19,0,-1.1393104562559886,0.0,
1299,20,0,0.0885260245218454,0.0,
1300,1,0,1.128091332050425,0.0,
1300,2,0,-0.5746472033798045,0.0,
1300,3,0,0.5362217592803242,0.0,
1300,4,0,1.5977180083529519,0.0,
1300,5,0,-1.8624142765828193,0.0,
1300,6,0,0.27265432103141635,0.0,
1300,7,0,1.16288987802892,0.0,
1300,8,0,-0.3507128405172512,0.0,
1300,9,1,8.951332677193381,4.852244845002,28.822743462413143
1300,10,0,1.8525387023066158,0.0,
1300,11,0,0.30000002863192266,0.0,
1300,12,0,-1.3677956340381678,0.0,
1300,13,0,-0.6310003802202749,0.0,
1300,14,0,1.0183634651575122,0.0,
1300,15,0,0.9986896373046634,0.0,
1300,16,0,-0.31060144971177517,0.0,
1300,17,0,-0.3539676378874304,0.0,
1300,18,0,0.46197699186362096,0.0,
1300,19,0,0.4342832501386858,0.0,
1300,20,0,-1.3304701931955158,0.0,
1301,1,0,-0.1104919228656293,0.0,
1301,2,0,2.3803295760667447,0.0,
1301,3,0,-0.9222668894186307,0.0,
1301,4,0,0.6251575772841539,0.0,
1301,5,0,-1.1543825626278084,0.0,
1301,6,0,-0.9326891751387228,0.0,
1301,7,0,-1.41428773710583,0.0,
1301,8,0,0.9410709738299552,0.0,
1301,9,1,9.901241218497649,3.1809700020871685,35.71872014418015
1301,10,0,0.4113808269688882,0.0,
1301,11,0,-1.6168763229347647,0.0,
1301,12,0,0.20364925026007388,0.0,
1301,13,0,0.34989778418688555,0.0,
1301,14,0,1.140016987305268,0.0,
1301,15,0,-0.9595033893998389,0.0,
1301,16,0,-0.8170218474664793,0.0,
1301,17,0,1.4123919752164193,0.0,
1301,18,0,-0.5925025059941333,0.0,
1301,19,0,-1.2352036558529162,0.0,
1301,20,0,-0.31672813248486364,0.0,
1302,1,0,-1.0133230076326558,0.0,
1302,2,0,0.3977810993531105,0.0,
1302,3,0,-1.0798347766103733,0.0,
1302,4,0,0.9729047110032774,0.0,
1302,5,0,0.21261669331475416,0.0,
1302,6,0,1.004099941609387,0.0,
1302,7,0,-2.4233086184977957,0.0,
1302,8,0,-1.7581507104687844,0.0,
1302,9,1,6.920718528432187,2.3297549178448795,-58.96383913945286
1302,10,0,0.2423457471307213,0.0,
1302,11,0,-0.15801451942388756,0.0,
1302,12,0,0.4680141464928111,0.0,
1302,13,0,0.3325001860499837,0.0,
1302,14,0,0.2801513434293208,0.0,
1302,15,0,1.3483709881778494,0.0,
1302,16,0,-0.014180326612473778,0.0,
1302,17,0,0.8028114894682905,0.0,
1302,18,0,0.5526597077064541,0.0,
1302,19,0,-0.9028582425987935,0.0,
1302,20,0,-0.0921137470854294,0.0,
1303,1,0,0.438229098346194,0.0,
1303,2,0,-0.5868281402353219,0.0,
1303,3,0,-0.5391754559945072,0.0,
1303,4,0,-1.3914584985488208,0.0,
1303,5,0,-2.8827793629863554,0.0,
1303,6,0,-0.37407864171506694,0.0,
1303,7,0,0.1272857978038916,0.0,
1303,8,0,-1.0954141871348322,0.0,
1303,9,1,6.429949738405435,1.9220323719191001,3.157222667713995
1303,10,0,2.176335392057385,0.0,
1303,11,0,0.5398393227570869,0.0,
1303,12,0,-1.4462760641144343,0.0,
1303,13,0,1.054366605749951,0.0,
1303,14,0,1.6975818349647305,0.0,
1303,15,0,-1.7722122694087714,0.0,
1303,16,0,0.6391289077824008,0.0,
1303,17,0,-0.21282818004713097,0.0,
1303,18,0,-2.421954661537225,0.0,
1303,19,0,-0.2959578904884265,0.0,
1303,20,0,-0.5810692145823946,0.0,
1304,1,0,1.5297758630635638,0.0,
1304,2,0,-0.0885912930181997,0.0,
1304,3,0,-0.41231116673332896,0.0,
1304,4,0,-0.5865124689644753,0.0,
1304,5,0,0.3257476167915652,0.0,
1304,6,0,0.05686819249813196,0.0,
1304,7,0,-0.7899449274696445,0.0,
1304,8,0,0.264020624355621,0.0,
1304,9,0,-0.5572549334824026,0.0,
1304,10,0,-2.592259783705173,0.0,
1304,11,0,0.6680229032992873,0.0,
1304,12,0,0.5731841012521988,0.0,
1304,13,0,0.1997391261772232,0.0,
1304,14,0,-0.4424677225915938,0.0,
1304,15,0,-0.07206016506412331,0.0,
1304,16,0,0.819282647401717,0.0,
1304,17,0,0.859645814648972,0.0,
1304,18,0,-1.474847641512767,0.0,
1304,19,0,0.16816260394714022,0.0,
1304,20,0,0.025757450038373535,0.0,
1305,1,0,1.0026849877704216,0.0,
1305,2,0,-0.9189294294009274,0.0,
1305,3,0,-0.8098101480985058,0.0,
1305,4,0,-1.394494323059943,0.0,
1305,5,0,-0.566734456175991,0.0,
1305,6,0,0.25541797148428574,0.0,
1305,7,1,7.335631235400913,4.660495063679884,35.39248034106495
1305,8,0,0.07520552905547154,0.0,
1305,9,0,-1.5060991811596642,0.0,
1305,10,0,-0.10004559013353101,0.0,
1305,11,0,0.02868553576688976,0.0,
1305,12,0,-0.1637300052472913,0.0,
1305,13,0,0.15280179391747475,0.0,
1305,14,0,-0.30912545238327666,0.0,
1305,15,0,-0.4560374358920444,0.0,
1305,16,0,-1.0397708615336136,0.0,
1305,17,0,-1.2266583460791631,0.0,
1305,18,0,0.15794700027741299,0.0,
1305,19,0,1.813197074671605,0.0,
1305,20,0,1.1014350285902976,0.0,
1306,1,0,0.5093647376937733,0.0,
1306,2,0,0.24974216556611886,0.0,
1306,3,0,-0.12777124825616512,0.0,
1306,4,0,-0.9013495210163825,0.0,
1306,5,0,-0.2538313729583662,0.0,
1306,6,0,0.5748756443304629,0.0,
1306,7,1,9.18308373995532,1.3418298355852185,-12.388034001944106
1306,8,0,0.1918514853321646,0.0,
1306,9,0,-1.8990713631272962,0.0,
1306,10,0,2.2561977750354685,0.0,
1306,11,0,-0.41384891019572684,0.0,
1306,12,0,0.6516925270120723,0.0,
1306,13,0,-0.41452723892661014,0.0,
1306,14,0,-0.4377453640626053,0.0,
1306,15,0,-0.23700191496421147,0.0,
1306,16,0,-1.2451186700974364,0.0,
1306,17,0,1.1596900696096821,0.0,
1306,18,0,0.5457025570003714,0.0,
1306,19,0,-0.9158548582152976,0.0,
1306,20,0,0.4519104555156161,0.0,
1307,1,0,0.8239339969889763,0.0,
1307,2,0,-0.6930202827230592,0.0,
1307,3,0,0.41184795661957,0.0,
1307,4,0,1.0068032855870497,0.0,
1307,5,0,-1.4383523333167447,0.0,
1307,6,0,0.5334111836304102,0.0,
1307,7,1,10.820676004350897,3.1482911940061795,-26.971519028091578
1307,8,0,-0.29518898935210347,0.0,
1307,9,0,2.0233936825385697,0.0,
1307,10,0,-0.3548505084179703,0.0,
1307,11,0,0.5861461348536832,0.0,
1307,12,0,-0.23838055113140877,0.0,
1307,13,0,1.0812620096209595,0.0,
1307,14,0,1.1306700628835438,0.0,
1307,15,0,-0.022667769335268304,0.0,
1307,16,0,-0.40676118290816987,0.0,
1307,17,0,-1.7272601812410788,0.0,
1307,18,0,0.10055893245897515,0.0,
1307,19,0,0.08039625575967736,0.0,
1307,20,0,-0.8161319461637326,0.0,
1308,1,0,-1.8348111270047702,0.0,
1308,2,0,0.20628549597983556,0.0,
1308,3,0,0.3326230077137125,0.0,
1308,4,0,0.39464524001217866,0.0,
1308,5,0,-0.9899384601871197,0.0,
1308,6,0,0.39677308543097434,0.0,
1308,7,1,9.296731854944182,4.481967905661925,-33.56127433405426
1308,8,0,1.5099863821231867,0.0,
1308,9,0,0.11607870051691144,0.0,
1308,10,0,0.4036740100218023,0.0,
1308,11,0,0.7838925725490965,0.0,
1308,12,0,-1.0257020522944749,0.0,
1308,13,0,-0.48626468279115204,0.0,
1308,14,0,0.18422452215326035,0.0,
1308,15,0,2.026894516365921,0.0,
